t_ms,encoder_count,position_rad,ADC_Index,ADC_Thumb,Voltage_Index,Voltage_Thumb,X_gauss,Y_gauss,Z_gauss,test
5225,3535,14.866840736867362,53,127,0.0427106227106227,0.10234432234432234,-3.824,0.208,-8.0,1
5244,3535,14.866840736867362,49,130,0.03948717948717948,0.10476190476190476,-3.84,0.208,-8.0,1
5263,3535,14.866840736867362,48,130,0.038681318681318674,0.10476190476190476,-3.824,0.208,-8.0,1
5281,3535,14.866840736867362,52,129,0.0419047619047619,0.10395604395604395,-3.8,0.216,-8.0,1
5300,3535,14.866840736867362,50,132,0.040293040293040296,0.10637362637362636,-3.8,0.216,-8.0,1
5318,3535,14.866840736867362,53,131,0.0427106227106227,0.10556776556776555,-3.792,0.216,-8.0,1
5337,3535,14.866840736867362,52,134,0.0419047619047619,0.10798534798534798,-3.792,0.216,-8.0,1
5355,3535,14.866840736867362,53,138,0.0427106227106227,0.11120879120879121,-3.792,0.216,-8.0,1
5374,3535,14.866840736867362,56,139,0.045128205128205125,0.11201465201465201,-3.76,0.216,-8.0,1
5392,3535,14.866840736867362,53,132,0.0427106227106227,0.10637362637362636,-3.744,0.216,-8.0,1
5411,3535,14.866840736867362,54,132,0.04351648351648351,0.10637362637362636,-3.736,0.216,-8.0,1
5429,3535,14.866840736867362,54,130,0.04351648351648351,0.10476190476190476,-3.72,0.224,-8.0,1
5448,3535,14.866840736867362,55,130,0.044322344322344324,0.10476190476190476,-3.712,0.224,-8.0,1
5466,3535,14.866840736867362,56,138,0.045128205128205125,0.11120879120879121,-3.712,0.224,-8.0,1
5485,3535,14.866840736867362,58,128,0.04673992673992673,0.10315018315018315,-3.704,0.224,-8.0,1
5503,3535,14.866840736867362,54,141,0.04351648351648351,0.11362637362637361,-3.72,0.224,-8.0,1
5522,3535,14.866840736867362,55,137,0.044322344322344324,0.1104029304029304,-3.728,0.224,-8.0,1
5540,3535,14.866840736867362,58,137,0.04673992673992673,0.1104029304029304,-3.744,0.216,-8.0,1
5559,3535,14.866840736867362,55,142,0.044322344322344324,0.11443223443223442,-3.752,0.216,-8.0,1
