Sample_index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Not Used,Digital Channel 0 (D11),Digital Channel 1 (D12),Digital Channel 2 (D13),Digital Channel 3 (D17),Not Used,Digital Channel 4 (D18),Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Marker Channel
2.000000,17521.152499,17066.741534,-20565.728315,-21359.662278,-17777.996394,-24153.719742,-4192.516707,-25208.543266,20721.028235,26001.627863,-22746.431559,-15603.261066,-253.960521,17575.802514,-23215.885248,-14648.998040,0.008500,-0.007500,1.007500,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206374,0.000000
4.000000,17492.631673,17040.120606,-20586.403678,-21381.321118,-17801.063395,-24187.090896,-4214.756693,-25227.385786,20671.317955,25953.616316,-22797.527647,-15650.244433,-306.174196,17524.460557,-23270.177635,-14704.385663,0.008500,-0.007500,1.007500,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206384,0.000000
6.000000,17539.860909,17088.802706,-20537.274544,-21335.120062,-17750.570804,-24159.486492,-4165.404041,-25181.028268,20707.639540,25991.010784,-22750.968963,-15605.809165,-259.928436,17565.028973,-23225.317684,-14677.384755,0.008500,-0.007500,1.007500,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206395,0.000000
8.000000,17493.011653,17039.159481,-20591.611635,-21386.886702,-17808.640636,-24220.618513,-4222.780969,-25229.576257,20703.772688,25978.583214,-22765.162321,-15618.549659,-272.668931,17546.991115,-23240.226297,-14698.529506,0.008500,-0.007500,1.007500,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206407,0.000000
10.000000,17541.403179,17088.243912,-20544.896489,-21337.422292,-17763.735981,-24172.629317,-4172.243675,-25181.564710,20691.747450,25963.652249,-22780.383859,-15634.419398,-290.975009,17527.120415,-23262.019248,-14720.590677,0.010250,-0.008750,1.009750,192.000000,0.000000,48.000000,127.500000,88.000000,15.500000,80.000000,0.000000,0.000000,0.000000,1771494517.206418,0.000000
12.000000,17519.967856,17068.373211,-20566.778847,-21355.616612,-17785.797153,-24187.225006,-4190.393292,-25201.457763,20732.539383,26016.581180,-22735.970942,-15587.413679,-248.953730,17578.037688,-23218.567457,-14676.356575,0.010250,-0.008750,1.009750,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206429,0.000000
14.000000,17492.966949,17043.093388,-20592.461001,-21378.750667,-17813.379206,-24201.954806,-4216.813054,-25227.788118,20675.005993,25956.991429,-22798.377013,-15647.606927,-304.698980,17522.471252,-23277.933690,-14721.551802,0.010250,-0.008750,1.009750,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206440,0.000000
16.000000,17543.370133,17091.931950,-20538.459186,-21331.029693,-17761.187883,-24142.141538,-4163.280626,-25180.961213,20718.167212,26001.761973,-22754.634649,-15603.708101,-260.777803,17573.567340,-23231.442062,-14679.754040,0.010250,-0.008750,1.009750,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206451,0.000000
18.000000,17487.624882,17033.571545,-20593.600940,-21386.774944,-17812.485136,-24191.382431,-4223.004487,-25236.885278,20705.225552,25990.206121,-22767.084571,-15621.097758,-274.412367,17561.363287,-23243.936687,-14687.554799,0.010250,-0.008750,1.009750,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206462,0.000000
20.000000,17524.058226,17070.898959,-20554.105407,-21348.262888,-17770.128580,-24146.298962,-4180.960856,-25199.557865,20683.432601,25961.729999,-22795.672452,-15650.914985,-299.625134,17536.508147,-23266.780170,-14706.374968,0.007125,-0.008375,1.009875,192.000000,0.000000,16.000000,127.500000,96.000000,15.500000,72.000000,0.000000,0.000000,0.000000,1771494517.206473,0.000000
