Sample_index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Not Used,Digital Channel 0 (D11),Digital Channel 1 (D12),Digital Channel 2 (D13),Digital Channel 3 (D17),Not Used,Digital Channel 4 (D18),Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Marker Channel
96.000000,16897.158849,-4851.535541,-1816.682734,-1904.122758,-2519.667449,-14418.752720,-1399.085092,1317.165949,-1602.329505,-11865.892931,-3789.313589,-3745.839446,983.364997,14287.346815,-518.180492,-5018.324258,-0.004000,-0.016000,1.006000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024999.190097,0.000000
98.000000,16917.364826,-4831.530730,-1795.739150,-1883.827374,-2494.253516,-14398.949075,-1375.369892,1336.343746,-1574.009845,-11842.244785,-3744.520693,-3715.731647,1013.293983,14314.794757,-495.337009,-4991.144537,-0.004000,-0.016000,1.006000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024999.190115,0.000000
100.000000,16894.253122,-4863.270207,-1817.018010,-1916.080942,-2519.667449,-14421.345523,-1407.377590,1303.352571,-1585.878621,-11862.517817,-3767.855915,-3736.071734,1001.022875,14302.546001,-497.885108,-5002.342761,-0.004000,-0.016000,1.006000,192.000000,0.000000,0.000000,127.500000,64.000000,15.500000,88.000000,0.000000,0.000000,0.000000,1770024999.190133,0.000000
102.000000,16917.543640,-4840.739648,-1796.789682,-1890.063511,-2503.104806,-14404.313493,-1379.728482,1333.505074,-1591.377150,-11867.345794,-3780.596409,-3745.615929,992.663323,14286.184524,-505.149425,-5013.004543,-0.004000,-0.016000,1.006000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024999.190151,0.000000
104.000000,16903.462041,-4849.278015,-1810.088969,-1902.871061,-2519.578042,-14427.000514,-1386.590467,1323.670307,-1567.639597,-11849.643213,-3734.417705,-3715.262260,1012.154044,14311.821975,-491.693675,-4996.352493,-0.004000,-0.016000,1.006000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024999.190169,0.000000
106.000000,16889.425145,-4862.331434,-1821.555414,-1913.935174,-2532.854978,-14439.405732,-1395.352351,1309.611059,-1607.559813,-11881.427393,-3798.544860,-3752.008528,971.138593,14269.241902,-526.316527,-5033.925776,-0.004000,-0.016000,1.006000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024999.190187,0.000000
108.000000,16910.882820,-4848.786276,-1800.656533,-1893.058645,-2506.479920,-14412.918915,-1375.392243,1329.079429,-1587.130319,-11864.641233,-3755.450696,-3728.963879,1002.185166,14292.644178,-504.903556,-5007.327200,-0.004000,-0.016000,1.006000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024999.190204,0.000000
110.000000,16900.757480,-4860.118611,-1819.879034,-1919.232538,-2517.253461,-14426.195851,-1410.260965,1304.090179,-1593.254697,-11870.720908,-3772.192153,-3740.631490,994.317352,14288.218533,-506.132901,-5010.612906,0.002000,-0.014000,1.012000,192.000000,0.000000,8.000000,127.500000,72.000000,15.500000,80.000000,0.000000,0.000000,0.000000,1770024999.190223,0.000000
112.000000,16919.510593,-4840.382021,-1794.509804,-1890.018808,-2484.619914,-14391.193019,-1381.158993,1331.202845,-1593.768787,-11867.681070,-3785.133813,-3744.721859,995.412588,14289.827858,-504.501224,-5009.830595,0.002000,-0.014000,1.012000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024999.190240,0.000000
114.000000,16903.462041,-4855.223579,-1806.445635,-1896.009075,-2494.946420,-14398.502040,-1386.970447,1320.675173,-1568.868943,-11846.826893,-3737.748115,-3719.687905,1023.799303,14317.700484,-474.572238,-4976.235923,0.002000,-0.014000,1.012000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024999.190264,0.000000
116.000000,16890.743898,-4863.784297,-1819.409647,-1905.866194,-2518.952193,-14418.238630,-1395.419406,1311.354495,-1607.179833,-11874.140724,-3797.471976,-3746.509999,983.923791,14283.278797,-508.278669,-5004.332066,0.002000,-0.014000,1.012000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024999.190283,0.000000
118.000000,16915.107300,-4837.409239,-1800.500071,-1885.928438,-2500.221431,-14404.715825,-1374.162897,1334.086220,-1585.141013,-11856.661660,-3754.131943,-3722.683039,1000.955820,14301.517821,-496.856927,-4991.904496,0.002000,-0.014000,1.012000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024999.190301,0.000000
120.000000,16896.577704,-4864.656015,-1817.107417,-1915.320982,-2529.613975,-14433.057837,-1404.069531,1314.349629,-1588.560830,-11863.613053,-3766.358348,-3731.511978,998.273611,14293.381786,-507.675172,-5009.048284,0.002000,-0.014000,1.012000,192.000000,0.000000,0.000000,127.500000,96.000000,15.500000,56.000000,0.000000,0.000000,0.000000,1770024999.190319,0.000000
122.000000,16921.924582,-4835.710506,-1791.045283,-1887.873040,-2499.528527,-14412.158956,-1373.581752,1341.909330,-1594.707560,-11870.810315,-3775.030825,-3740.653842,989.914058,14283.435259,-515.386524,-5024.470988,0.002000,-0.014000,1.012000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024999.190337,0.000000
